,0,1,2,3,4,5,6
58,5.1,['Katrina Holden Bronson'],['Katrina Holden Bronson'],-,100,daltry calhoun,2005
59,6.3,Anand Tucker,Steve Martin,"A film adaptation of Steve Martin's novel about a complex love triangle between a bored salesgirl, a wealthy businessman and an aimless young man.",106,shopgirl,2005
60,5.3,"['Julian Adams', 'A Blaine Miller']","['Julian Adams', 'Weston Adams', 'Joshua Lindsey']","The true love story of the conflict between Captain Robert Adams' dedication to the south, and his love for Eveline McCord, his beloved from the north. Produced, written, and directed by the descendants of Robert and Eveline, this American Civil War tale is an explosive, richly detailed saga of fierce combat, honor and the will to risk all that's precious for love or ... Leer todo",96,strike the tent,2005
61,,,,,,dear wendy,2005
62,8.1,Topher Straus,"['Smith Glover', 'Topher Straus']",-,-,krush,2005
63,7.2,Lars von Trier,Lars von Trier,-,139,manderlay,2005
64,6.5,['Florent Emilio Siri'],"['Robert Crais', 'Doug Richardson']",-,113,hostage,2005
65,4.7,Lars Johansson,Lars Johansson,"Eskil is forty years old and loads luggage at Arlanda airport. At home in the small town where Eskil grew up, however, everyone believes that he is a doctor.",-,halva sanningen,2005
66,,,,,,unleashed,2005
67,5.7,Monty Lapica,Monty Lapica,A pill-popping mom has her drug-abusing teen son abducted into a private intervention facility that means well.,107,self medicated,2005
68,7.9,Rob Nilsson,Rob Nilsson,"NEED is film #6 in the nine film 9@ Night cycle. A cinema portrait of 40-50 inner city characters living in the San Francisco Tenderloin circa 2001-2005 cast from the Tenderloin yGroup Actor's Ensemble. NEED goes into the shady alleys and smoky bars explored in many films with ""noir"" pedigree and genre intentions but takes a different tack. It tries to avoid the stere... Leer todo",-,need,2005
69,,,,,,the pianotuner of earthquakes,2005
70,,,,,,the lost city,2005
71,,,,,,äideistä parhain,2005
72,6.7,Alan Berger,Alan Berger,"Presented with an ultimatum by the Mrs. (she wants another child; Tom thinks one's enough, especially since their brood is in rehab: ""What are you going for, group discount?""), Tom finds himself out in the world, alone. Tom's life goes in a tailspin as he juggles alimony and rehab payments while his job goes south, courtesy of his corrupt partner Mike. Yet he manages ... Leer todo",78,halfway decent,2005
73,,,,,,mangal pandey: the rising,2005
74,,,,,,les gens honnêtes vivent en france,2005
75,6.7,['Leslie Mc Cleave'],['Leslie Mc Cleave'],"Two exes take a dual-purpose road trip: allow Margaret (Catherine Kellner), a freelance photographer, to complete her assignment to check up on toxic waste sites along the U.S.-Canadian border, and deliver Jay (Ebon Moss-Bachrach) home to his mother's house in Detroit. The trip takes a turn for the weird as they begin to suspect they are trapped.",-,road,2005
76,,,,,,asylum,2005
77,,,,,,an unfinished life,2005
78,6.2,Colette Bothof,Arend Steenbergen,"Two passionate people, Marleen and Vince, embark on a scorching love affair. They are sucked down by the fierceness of their feelings..",-,zwarte zwanen,2005
79,7.6,Shyam Benegal,"['Atul Tiwari', 'Shama Zaidi']",-,-,netaji subhas chandra bose: the forgotten hero,2005
80,7.0,-,Elizabeth Dollarhide,-,-,cinderella man,2005
81,3.9,['Eric G Johnson'],['Eric G Johnson'],"Tweek City is a week in the life of Bill, a potentially closeted, half-Latino, small-time speed dealer in San Francisco's Mission District. Bill is stuck on an endless walk from one empty experience to the next. Only Bill's friend Jerm has the ability to connect and ground him in reality. When Jerm makes an ill-advised stage dive, Bill plunges into a downward spiral t... Leer todo",86,tweek city,2005
82,7.3,Mark Mueller,"['Virtic Brown', 'Rajan Shandil']",-,-,will unplugged,2005
83,6.5,Nikolaj Feifer,Nikolaj Feifer,"Karen is a young girl living in an orphanage. She has a hard time accepting the death of her only brother, and every night she talks about the world she thinks he is really living in; a special world where he may be able to trick death and come back to her.",-,solopgang,2005
84,,,,,,lords of dogtown,2005
85,6.1,David Anspaugh,"['Geoffrey Douglas', 'Angelo Pizzo']","Based on a true story, this film tells the tale of the 1950 U.S. soccer team, who, against all odds, beat England 1 - 0 in the city of Belo Horizonte, Brazil. Although no U.S. team has ever won a World Cup title, this story is about the family traditions and passions which shaped the lives of the players who made up this team of underdogs.",101,the game of their lives,2005
86,5.9,Kriv Stenders,"['Kriv Stenders', 'David Snell']","""The Illustrated Family Doctor"" is a dark comedy, that centres on the story of Gary Kelp, a young man who condenses reference books for a company called the Info Digest.",-,the illustrated family doctor,2005
87,,,,,,the ballad of jack and rose,2005
88,-,Javier van de Couter,Javier van de Couter,-,-,perro amarillo,2005
89,,,,,,the family stone,2005
90,,,,,,boogeyman,2005
91,6.2,Gustavo Postiglione,Gustavo Postiglione,-,-,ipanema,2005
92,,,,,,walk the line,2005
93,6.3,Erich Lyttle,-,"Despite living in one of the most affluent countries in the world, millions of people in the United States live in poverty, and hundreds of thousands are homeless. Jaymo, an aspiring filmmaker, suddenly finds himself homeless and living out of his car. Desperate to find his way out, he begins shooting a documentary about the overlooked homeless people in this sharply ... Leer todo",90,have you seen clem,2005
94,,,,,,standing still,2005
95,4.1,Stephanie Sinclaire,Stephanie Sinclaire,"The tale of two sisters, bound by more than blood, who bring home a man on a dare, only to see the situation spiral out of control.",88,silence becomes you,2005
96,7.5,Joshua Rofé,Joshua Rofé,-,-,brooklyn battery,2005
97,-,['Patricia Mart Garc'],"['Patricia Mart', 'Garc Elsa Ramos']",-,-,el jardín de las hespérides,2005
98,4.6,Mark Clayborne,Keith Moody,"Ron (Brice McMillon) is a rapper who becomes the victim of flimflam thanks to his record label's duplicitous CEO (Maleik Ramsey). The rat refuses to fork over $1 million in bank royalties for it seems he funneled the cash into drug deals with the Russian mob. So, Ron joins forces with his brother, a narc and the DEA to set up the mogul. But when the deal finally goes ... Leer todo",90,the record deal,2005
99,7.2,Peter Jackson,"['Fran Walsh', 'Philippa Boyens', 'Peter Jackson']",-,187,king kong,2005
100,,,,,,happy endings,2005
101,4.5,Luis Ortega,"['Carolina Fal', 'Luis Ortega']","The godmother and Pearl are the world for ""la nenita"", a world delimited by the four walls of a one room with a single window that faces nowhere. They only alter the space and the monotony, the sessions of blood transfusion to which Pearl must be subjected and the almost anonymous sexual encounters of the girl.",-,monobloc,2005
102,6.6,Julia Solomonoff,Julia Solomonoff,-,-,hermanas,2005
103,7.2,Carroll Ballard,"['Carol Cawthra', 'Hopcraft Xan', 'Hopcraft Carol Flint']",An orphaned cheetah becomes the best friend and pet of a young boy living in South Africa.,100,duma,2005
104,4.1,Dharmesh Darshan,"['Dharmesh Darshan', 'Raj Sinha']","Anjali sacrifices her love for Raja after her sister's death and marries her brother-in-law. Years later, she meets Raja and is torn between him and her loyalties.",-,bewafaa,2005
105,2.5,['Sam B Lorn'],['Sam B Lorn'],"Faced with the pressures of family, tradition, and culture, a Cambodian woman is forced into a marriage to a man she doesn't know. Love has its own plan when she meets another man and falls in love. Now she must choose to honor her family's wishes or follow her heart.",-,lovesick,2005
106,6.5,Art Jones,Art Jones,"""Lustre"" chronicles a change in heart, a spiritual awakening through the rise of an unlikely holy man. Filmed on the streets of New York in the year after the Twin Towers fell, ""Lustre"" tells a story of renewal in uncertain times.",81,lustre,2005
107,5.6,Steven Woodcock,"['John Braine', 'Steven Woodcock']",A reserved schoolteacher battles against family conflict when he falls in love with the 'wrong' young woman.,-,the jealous god,2005
108,5.9,Al Corley,['Rodney Patrick Vaccaro'],-,106,bigger than the sky,2005
109,6.9,Van Fischer,Tim Boughn,"Like most kids, Ned idolized his father and dreamed of following in his footsteps. Unfortunately, his father was a two-bit crook who spent most of his life in jail. Without a family of his own, Ned falls in with the Aryan Brotherhood. Soon after, Ned is placed in a mental hospital where he is mesmerized by a young black girl who believes Adolf Hitler was reincarnated ... Leer todo",97,neo ned,2005
110,,,,,,le promeneur du champ de mars,2005
111,3.6,Karl Kozak,"['Karl Kozak', 'Don J Rearden']","When a group of poachers are found dead in the deep forests of the Pacific Northwest, a mob of revenge hungry hunters pursue the beast while four high school seniors try to save it.",85,the unknown,2005
112,7.6,['Israel Adri Caetano'],"['Victoria Carreras', 'Roberto Gispert', 'Daniel Kuzniecka']",-,-,después del mar,2005
113,-,['Karina Friend Buck'],-,-,-,the upside of anger,2005
114,6.8,"['Mart De', 'Salvo Vera Fogwill']",Vera Fogwill,-,97,las mantenidas sin sueños,2005
115,-,Jim Boukis,"['Yiorgo Aretos', 'Allison Cameron Gray']",Overcoming one's addictions is more difficult as it appears. A satirical look at the dysfunctions of American Culture.,79,lickin' the quits: a slice of american culture,2005
116,6.9,Stephen Gaghan,"['Stephen Gaghan', 'Robert Baer']",-,128,syriana,2005
117,,,,,,the myth,2005
118,,,,,,revolver,2005
119,2.7,Dustin Rikert,"['Jeff Wright', 'Robert Yap']",A sexy and lethal female mercenary takes on an international syndicate of weapons smugglers run by the Russian Mafia.,90,lethal,2005
120,,,,,,the squid and the whale,2005
121,5.6,Shep Salusky,Shep Salusky,"The movie is an actor-driven psychological thriller with a surprise twist, shot on three main locations over the course of two and a half weeks.",-,the greenan tapes,2005
122,7.1,John Maybury,"['Tom Bleecker', 'Marc Rocco', 'Massy Tadjedin']",-,103,the jacket,2005
123,5.8,Albertina Carri,"['Albertina Carri', 'Santiago Giralt']",-,-,géminis,2005
124,,,,,,sorstalanság,2005
125,5.0,['Michael J Jacobs'],Robin Christian,"When Clay has to move away from his friends and the bright lights of New York City, he's far from happy. He soon finds comfort and friendship with his new dog, Sheeba. Sheeba follows Clay everywhere as he explores his new surroundings and makes friends. But not everyone is interested in welcoming this newcomer and Clay soon finds himself having to deal with Wax, the t... Leer todo",90,crab orchard,2005
126,6.7,['Susanne Irina Zacharias'],"['Ivan Dimov', 'Sarah E']","Ben is in his early 20s and lives with Karl, his overweight, unemployed father, in a prefabricated housing estate in Halle. Ben's dream is to one day travel the world and write about it.",-,hallesche kometen,2005
127,6.3,Cameron Crowe,Cameron Crowe,-,123,elizabethtown,2005
128,4.0,['Carl T Evans'],['Carl T Evans'],"A small group of friends are faced with the sudden tragic death of one of their own when he commits suicide, leaving the remaining six in a free-fall of attempting to find out why.",-,walking on the sky,2005
129,,,,,,separate lies,2005
130,7.7,Darko Mitrevski,Darko Mitrevski,"A Macedonian military deserter and his Italian blood-brother are searching for a dead grandmother wrapped up in a stolen carpet, all over the Balkan's criminal underworld.",89,bal-kan-kan,2005
131,3.8,Bobby Guions,Bobby Guions,"Mark is a young assassin hired to take out members of a large drug syndicate. But, he bumps into a mysterious woman and falls for her. Instead of just doing his job Mark throws caution into the wind and breaks all the rules of an assassin to meet her. Now, he finds himself caught between love and a group of assassins hired to take him out.",90,dinner with an assassin,2005
132,3.9,Andrew Putschoegl,"['Corey Large', 'Kyle Kramer']","An aimless playboy returns to his hometown for his best friend's wedding, only to find that the bride is his high school sweetheart.",87,window theory,2005
133,7.7,Barbara Ricci,Barbara Ricci,-,-,bocce balls,2005
134,,,,,,beneath still waters,2005
135,8.1,David Brind,"['David Brind', 'Ashley Lyle']",-,-,stay,2005
136,5.8,Craig Chester,Craig Chester,Follows two New York city couples -- one heterosexual and one gay who explore the peaks and the valleys of their respective relationships.,99,adam & steve,2005
137,5.0,Matt Farnsworth,Matt Farnsworth,"A cautionary tale of love, crime, fantasy and addiction that follows two young Iowan lovers who decide to go into the ""batch"" business - cooking their own methamphetamine - only to watch it burn a searing hole in their lives.",-,iowa,2005
138,4.1,Luis de la Madrid,"['Jaume Balaguer', 'Manu D', 'Elena Serra']",-,101,la monja,2005
139,8.2,Christopher Nolan,"['Bob Kane', 'David S', 'Goyer Christopher Nolan']",-,140,batman begins,2005
140,5.3,Alexander Bulkley,"['Alexander Bulkley', 'Kelly Bulkley']",-,158,the zodiac,2005
141,5.3,['Rebecca Bagley Cook'],['Rebecca Bagley Cook'],"A dark psychological drama, Shooting Livien explores the inner psyche of John Livien, a disillusioned New York musician who deals with a childhood trauma by claiming an alter ego. His band on the brink of success, fantasy becomes dangerously blurred with reality as Livien struggles with his identity crisis. At the peak of his insanity Livien decides to take his dement... Leer todo",90,shooting livien,2005
142,7.7,Antonia Scarpa,"['Antonia Scarpa', 'Susan M Campbell']",A family comes to terms and a brother and sister who must depend on each other to find strength.,-,grace,2005
143,6.4,Atom Egoyan,"['Atom Egoyan', 'Rupert Holmes']",-,107,where the truth lies,2005
144,,,,,,cinema aspirinas® e urubus,2005
145,,,,,,the wendell baker story,2005
146,4.4,Marcos Siega,"['Brent Goldberg', 'David Wagner', 'Nick Cannon']",A young detective goes undercover at an elite private school to destroy an international stolen car ring.,95,underclassman,2005
147,-,-,-,Ver la información de la producción en IMDbPro,-,angel in the moon,2005
148,7.3,Andrucha Waddington,"['Elena Soarez', 'Luiz Carlos', 'Barreto Andrucha Waddington']","A woman is taken along with her mother in 1910 to a far-away desert by her husband, and after his passing, is forced to spend the next 59 years of her life hopelessly trying to escape it.",115,casa de areia,2005
149,5.8,"['Sergei Bodrov', 'Ivan Passer']",Rustam Ibragimbekov,"A historical epic set in 18th-century Kazakhstan, where a young man is destined to unite the country's three warring tribes.",112,köshpendiler,2005
150,6.9,Dzhanik Fayziev,Boris Akunin,The film is based on the second book from the Adventures of Erast Petrovich Fandorin series of novels written by the Russian author Boris Akunin. The film takes place in 1877 during the Russian-Turkish war. Erast Fandorin has just escaped from Turkish prison and is trying to get on the Russian side as soon as possible to give important information about the upcoming a... Leer todo,-,turetskiy gambit,2005
151,4.1,"['Christian Maelen', 'Jon Doscher']","['Sandy Eiges', 'Nicholas Reiner', 'Charlotte Wise']","A NYC artist is witness to his best friend's murder - or was he? Due to a drug problem, he can't recall what happened. Now he is the prime suspect and desperately tries to remember before it's too late.",82,remedy,2005
152,8.3,Mahesh Manjrekar,Mahesh Manjrekar,-,-,it was raining that night,2005
153,,,,,,shadows in the sun,2005
154,7.9,Richard Clabaugh,Scott Thomas,"With its high murder rate, the town of Gastonia, N.C., has earned itself the nickname ""Little Chicago."" Cal returns home to Gastonia after college to find his childhood best friend Andre in deep with a local drug dealer.",-,little chicago,2005
155,8.3,S. Shankar,"['Gopal Ram', 'S Shankar Sujatha']",-,181,anniyan,2005
156,5.4,['Charles Randolph Wright'],"['Monica Lengyel', 'Karlson Kevin', 'Heffernan Peter Lengyel']",Estranged twins driven apart by their parents' deaths find reconciliation and redemption after following radically different paths in life.,103,on the one,2005
157,-,Tim Brothers,Tim Brothers,White Noise stars Mick Preston (Peter) and Stef Dawson (Rochelle). It is directed by Tim Brothers and tells the story of a family struggling to come together in Sydney Australia.,-,white noise,2005
158,5.7,Wayne Beach,"['Wayne Beach', 'Anthony Walton']","A district attorney is involved in a 24-hour showdown with a gang leader and is, at the same time, being manipulated by an attractive assistant district attorney and a cryptic stranger.",93,slow burn,2005
159,7.3,-,-,Reparto principal,-,racing stripes,2005
160,8.1,['Sanjay Leela Bhansali'],"['Sanjay Leela', 'Bhansali Bhavani', 'Iyer Prakash Kapadia']",-,122,black,2005
161,,,,,,colour me kubrick: a true...ish story,2005
162,,,,,,piggy banks,2005
163,6.0,Santiago Tabernero,Santiago Tabernero,"Teenaged Fede is trying to overcome his family's peculiarities--a sister's unsatisfied wedding; a grandfather's refusal to talk to his best friend; a family friend coping with Down's Syndrome, and then there are the bullies.",-,vida y color,2005
164,6.7,['Hans W Geissend'],"['Hans W', 'Geissend Elisabeth Rynell']","In the snowy landscape of Lapland, a newly-widowed writer discovers the traces of a bygone love story through which she finds a way back to her own life.",-,schneeland,2005
165,,,,,,the californians,2005
166,,,,,,hollywood flies,2005
167,4.2,Ann Lu,Ann Lu,"In Los Angeles, Irene works at an advertising agency and lives a boring, loveless and sexually unsatisfying marriage with her husband Carl. When she meets the mysterious stranger Gabe, they have an erotic love affair breaking into houses of strangers and stealing their lives for a moment. Both are trying to escape from their pasts with a game that pushes them to the l... Leer todo",100,erosion,2005
168,4.9,Stewart Raffill,Stewart Raffill,-,95,three,2005
169,,,,,,proof,2005
170,,,,,,don't come knocking,2005
171,,,,,,target of opportunity,2005
172,,,,,,capote,2005
173,6.2,Adam Rapp,Adam Rapp,"An editor offers actress/bartender Reese $100,000 for her late mom's letters from her novelist dad. She heads home from NYC to get them and finds her dad living in the garage while two strangers live in the house.",98,winter passing,2005
174,,,,,,ghosts never sleep,2005
175,5.8,Tenney Fairchild,Tenney Fairchild,A mischievous high school sophomore faces a conflict of conscience vs. character when his best friend becomes linked to the death of a youth from another clique in suburban Middle America circa '76.,112,the good humor man,2005
176,4.4,James Hunter,"['James Hunter', 'Michael Raffanello']","Reggie tries to escape his sordid past only to be pulled back for one more heist. When the heist goes bad, it leaves a reverend dead with Reggie left to sort out what happened.",103,back in the day,2005
177,7.6,Gal Katzir,"['Kit Bateman', 'Gal Katzir']","An off-beat journey of a lonely accountant and his search to find new life in a world full of ridiculous rules, bureaucracy and bad plumbing...",-,the works,2005
178,7.3,Santiago Palavecino,Santiago Palavecino,A film director returns to his city. He plans to shoot his first film there based on a story about a local writer assassinated by the dictatorship. Everything changes with the abrupt appearance of a dead friend in unclear circumstances.,-,otra vuelta,2005
179,,,,,,goal!,2005
180,4.9,Xavier Giannoli,"['Jacques Fieschi', 'Xavier Giannoli', 'Sophia Burnett']",-,100,une aventure,2005
181,,,,,,the last sign,2005
182,4.8,Nikola Vukcevic,"['Irena Kikic', 'Stojkovic Nikola Vukcevic']","The main character is a young and very beautiful girl, Marijana. Now, Marijana is 25, and when she was 16 - her father's boss sexually used her. Marijana's father did not do anything against his boss, and because of that - Marijana's father become successful at job - because his boss helped him: father became famous as discreet gynaecologist for illegal abortions. Ten... Leer todo",-,pogled sa ajfelovog tornja,2005
183,6.8,Mike Kelly,Mike Kelly,"While Matty lies dying in hospital his older brother Mike decides that, with the help of his friends and his uncle Paddy, little Matty should have one last great adventure.",-,stealaway,2005
184,6.8,Roman Polanski,"['Charles Dickens', 'Ronald Harwood']",-,130,oliver twist,2005
185,8.0,Robert Fontaine,-,-,-,unbridled,2005
186,-,Rafa Montesinos,"['Peter Andermatt', 'Miquel Peidr', 'Javier Quintanilla']",-,-,aquitania,2005
187,,,,,,pretty persuasion,2005
188,6.1,Tim Oliehoek,"['Anders Thomas', 'Jensen Wijo', 'Koek Jean', 'Claude Van Rijckeghem']","Bennie, a clumsy criminal who's touchy about his weight, teams up with his adoptive father's biological (serial killer) son, his employees who in his absence turned his snack-bar into a quiche bakery, a suicidal manic-depressive woman and a Yougoslavian who keeps blowing things up unintended. They need to get 300000 Euro to get Bennies father a new liver. Complicating... Leer todo",-,vet hard,2005
189,,,,,,vers le sud,2005
190,,,,,,hide and seek,2005
191,5.9,['Libia Stella G'],"['Federico Dur', 'Libia Stella G']","In 1945, in the Train Station of Bogota, Colombia, a dead girl is found in a trunk. The case is assigned to Detective Mariano Corzo, and he has to deal with the yellow journalist Hipólito Mosquera meanwhile he solves the mystery case, besides nobody knows who the girl is, or who put she in the trunk either. The things turn worst when Mosquera says in a newspaper that ... Leer todo",-,la historia del baúl rosado,2005
192,,,,,,heights,2005
193,5.0,Jacques Otmezguine,"['Lionel Duroy', 'Jacques Otmezguine']","Olivier, Rémi and Pascale, three longtime friends, close to forty, a woman, two men, with their respective wives and husbands, have formed a clan. But this group will know its first questioning.",-,trois couples en quête d'orages,2005
194,6.3,Emilio Maillé,"['Marcelo Figueras', 'Jorge Franco Ramos']",-,126,rosario tijeras,2005
195,,,,,,things to do before you're 30,2005
196,7.0,Sarah Watt,Sarah Watt,"During one unusually hot and tragic weekend, four people struggle after hearing some life-changing news. This, in turn, brings them together.",100,look both ways,2005
197,6.8,József Pacskovszky,"['Francisco G', 'J Pacskovszky', 'P S']",-,-,ég veled!,2005
198,,,,,,dark water,2005
